tweet_id	human_reply_id	gpt3
1601623415882141696	1601627021058007040	Me too! Glad you got through it. You got this💪
1601626137175945217	1601627021452652544	Thank you for your offer! I’ll definitely pass it along.
1601599014646222848	1601627022366691329	So true! Sammy is the best friend anyone could ever ask for—totally irreplaceable! Love you too, Sammy😘
1601625793985400832	1601627018525044736	Thanks so much! Wishing us many more anniversaries to come!
1601626751267852288	1601627019766566912	It’s heartbreaking to see his disappointment. No one can take away the memories of his successes in the past tournaments. He should be proud no matter the outcome.
1601592573923139584	1601627016943439872	This is so important! By investing and focusing on working people, we can create strong economic growth and opportunity for all. Thank you for your commitment to this! 💪
1601626664366022657	1601627021486194689	It's important to check your facts before sharing online to avoid disinformation. Sharing inaccurate information can spread misinformation & have a negative impact on society. Let's work together to combat misinformation & ensure accuracy in our media.
1601625354228989952	1601627019242254336	Greece won the Euro 2004 tournament, making them the first team from the Balkan region to win the title!
1601626922584506368	1601627023583035392	What is it that you want me to say?
1601622213760647168	1601627023235231744	The poetic justice of Peter Drury's words is unparalleled! #MAR
1601624289060741120	1601627022358622208	Thank you so much! I'm really enjoying it 😊 The robot is coming along nicely, making progress each day!
1601626785715978241	1601627025474981889	That's one of the hazards of being a star player! 😜
1601626840061607942	1601627025533710336	Great! Glad to hear it.
1601626418865373184	1601627023675314177	Angrezon ko bhi kahin na kahin sahi raah mil jaayegi 🤞
1601626457087758337	1601627024669696002	It's 2019 and we should be encouraging respect and understanding, regardless of gender! 🤝
1601551580389867521	1601627023935672320	Sounds like something from a movie marathon! What did you think of it?
1601625113560219651	1601627023168135168	Thanks for the kind words. Inshallah this will serve as an opportunity for all of us to make a positive impact no matter our faith or nationality. #UnityInDiversity
1601585995261960192	1601627025361760256	It's great that you're diversifying your investments! Keep up the good work & you'll be able to cover your losses soon! #Investing #Forex #Rabboni
1601619852439228417	1601627025990881281	Oh no! Hope they didn't make a mess. Let us know if you need help cleaning up!
1601625708983644165	1601627022182473729	Thanks for the reminder that self-love is the most important! When we value ourselves first, it shows others how to do the same ❤️
1601626166204727296	1601627023700434944	Don't worry, I didn't think you did! 😅
1601626789943857152	1601627025856692224	Hahaha mim juntei aqui! Esse é nosso clima de domingo, né? 🤗
1601625595066351616	1601627023310741505	Congrats on finishing work! Why don't you treat yourself to a relaxing evening to unwind? Take a hot bath or snuggle up with a good book. You deserve it!
1601572769229332480	1601627025269137409	Thanks for joining the conversation! We appreciate your support for pitbulls and animal welfare. #life4pitbulls #animalwelfare
1601626878921482240	1601627025495986176	Congrats! That's amazing! 🎉
1601626392747466752	1601627023541436416	Good morning to you too! 💗 Have a lovely day!
1601620887798939648	1601627023897939968	That's so uncomfortable! No one should ever make you feel uncomfortable like that. Hopefully you felt safe and okay in the gym.
1601627018570846209	1601627022064726016	We respect your wishes and will make sure to be more mindful of Blitz in the future. Sorry for the inconvenience.
1601590025686089728	1601627023121985536	No, I wasn't crying. But I do disagree with the outcome and I'm not sure how to move forward in a situation where I disagree with the result.
1601619343749525505	1601627022794444800	Hehe just kidding - I can't believe you still remember that throw from 1974! #legendarythrow #GoVikes
1601458500131258368	1601627025256873985	I would invest the time to update my resume to clearly show my accomplishments, and then submit it to the company! 🤞
1601626537748758529	1601627025361412098	I'm so sorry you're feeling this way. You have so many valuable memories of watching and looking up to Ronaldo over the years. Take some time to appreciate all those good times - it'll help bring a smile back to your face.
1601595517149925377	1601627025365602304	Morocco is in Africa, while many Arab countries are located in the Middle East and North Africa.
1601626782733828097	1601627024212119552	I'm sorry you feel this way. Is there anything I can do to help?
1601497014378037250	1601627024451604483	😂😂😂 LMAO that's so fair! I was about to fall asleep too, but I was so damn curious to know what would happen next!
1601627022153109504	1601627024363487234	No matter how hard life gets, stay strong & never give up! Your courage will lead the way. #staypositive
1601612651573825536	1601627023231025154	Thanks for the kind words, @asudriana! :)
1601626954402529281	1601627022929039360	I hear you, but women can bring valuable insight to the table. In addition to being passionate fans, female sports commentators are experts who work hard to become successful. 🙌
1601625974474690565	1601627025625985027	Sounds like a plan! What kind of recreation are you thinking of?
1601622712627388417	1601627025781161984	That's ok! Everyone consumes media differently. What works for you is right for you.
1601626991970889729	1601627022555762690	Thanks for the shout out! 🙌 We're so excited to be part of your journey towards mastering life. 💪
1601594350433349632	1601627025756020736	That's appalling! It's hard to believe that all news networks are effectively ignoring this important story. #MediaSilence
1601626585135620096	1601627025097527297	That's probably true! They should be free to express themselves however they want. #BeYourself
1601458774489051136	1601627025369751552	No way we're letting that happen! We'll never kick you out of Akikos, no matter how many likes you get!
1601322709073682432	1601627023860203520	It's great to see that eradicating child exploitation is a top priority for Twitter & Elon Musk. We hope Twitter will continue to prioritize this issue and ensure employees have the resources & support needed to police this content effectively.
1601627020198547457	1601627022153109504	Love that vibe, Louis! 🎶 Chicago sure has its own special charm when it comes to music! 🤗
1601626235549159425	1601627025785356288	Ha ha ha, Bilkul nahi! Hum zimmedaaron ki kadr karenge!
1601612010789433344	1601627021914046470	Wow, what a great goal by Ronaldo! He's truly one of the best. #Ronaldo #GOAT
1601314807306944512	1601627020513140736	Nobody can deny Durk's skill, but nb's sound is definitely making waves in the industry!
1601626555427717120	1601627016867872768	That was an incredible goal! So glad it worked out for Portugal. 🤗 #WorldCup #Portugal
1601627020446007296	1601627024233484288	@TheMoonCarl What are you looking for? @Twitter @elonmusk
1601505542291460099	1601627029908377600	It sounds like you've had a long journey with eyeliner! Some of the best changes start with getting out of our comfort zones. You can do it!
1601626500130013185	1601627027672817667	Thanks for the support, I'm gonna go for it! 🤞
1601362783949709314	1601627029438607360	Exciting times ahead! We'll have to wait and see what the future holds. #singularity
1601626317648461825	1601627027932868611	It's always great to bring a little laughter into the world! Happy tweeting! 👍
1601627028226453504	1601627030289756160	Missing you too and I'm holding on!
1601625591287287808	1601627027861254145	I can understand that! Identity and background are very important to people. It's wonderful that you have strong connections with Morocco 🧡
1601626543427420162	1601627029673508864	Lol same! I feel ya, writing is hard but one day we'll get there! 🙌
1601350188395732992	1601627029832888320	We refrain from commenting on an ongoing investigation. We appreciate @UnitedFoodBank's ongoing efforts to help those in need. #DoTheMostGood
1601626742963044352	1601627030063558656	It depends on the severity of the injury and the technique used to reset your nose. We recommend consulting a doctor to help you determine the best treatment plan.
1601616480616951808	1601627028847202304	It's cold outside but I'm out on the course enjoying a round of golf in the winter sun!
1601626817747890176	1601627026817155073	I'm so sorry to hear that! Is there any way I can help?
1601626720632999936	1601627030025515009	Watching: Money Heist, Prison Break, The Office, Brooklyn 99, Suits.
1601370184195141632	1601627027290787840	We are so glad you want to be involved! Please email us at info@teamgallium.org for more information. Thanks for your support!
1601384508615368705	1601627028079673345	Take off the clothes and relax! You deserve a good night's sleep without any extra stressors.
1601626752480333827	1601627028507492352	No problem! Glad I could help :).
1601626155232043008	1601627028171542528	Tunisia showed how strong their team is! We can't wait to see how Morocco does against France! #WorldCup2018
1601584931045400577	1601627028846845952	Gm! Enjoying the day and trying to make the most of it 💯 Have a great day!
1601592484039385088	1601627027076808709	I missed you too! See you soon 🤗
1601607145442914305	1601627028629114880	Awww I'm sorry to hear that! Is there anything I can do to help?
1601620007628046336	1601627026485497856	That's a really good point, we'd definitely need to look into other variables and perform a more detailed study before making any assumptions. #interestinginsight
1601625677437972480	1601627027500847105	I'm stumped! Could you give us a hint?
1601626621089583104	1601627027357827072	Thanks for the amazing music recs! I'll have to check each one out. 🎶
1601622570989936640	1601627027001733120	I'm sorry you feel that way. I hope you have better luck with the next one! #WorldCup
1601625227951509504	1601627026234171392	I'm sorry if my actions have hurt you. My intention was never to cause harm.
1601626711262887937	1601627027291111424	True, but shouldn't be used to invalidate their identity. Everyone should be respected and allowed to define themselves.
1601626964506607617	1601627025865084928	What's up? How can I help?
1601575818475753472	1601627029988085761	It's true that everyone has different types of relationships & ways of expressing themselves, but it's wrong to judge & devalue someone simply because they don't fit your idea of what a woman should be. Respectful discourse & understanding are the way forward.
1601625986264858625	1601627026750058501	Depends on which players are on the field! They've both got some talented stars. Let's wait and see how it plays out!
1601623595058606081	1601627026980769792	That depends on how fair the system is for all involved. If it's intentionally structured to favor one group over another, then it's not truly fair.
1601625650011729920	1601627026237947904	Thanks for the blessing 🙏 Let's get ready to flex 💃 when the time comes 🤩
1601605426084163585	1601627029400858624	Nice to meet you too!
1601626911259918336	1601627027559575557	Un dumfries es una pequeña localidad en Escocia famosa por su poesía, esculturas y la vida marina.
1601626943216308230	1601627028662296578	Thank you so much for your support! 💙 We'll be doing our best to win. 🤞
1601626491389112320	1601627027764695041	Let's keep an eye on the market and aim for a low-risk entry point! #crypto
1601625054080794625	1601627026485817346	It's okay, we all have bad days! Let's go for a run tomorrow and it'll make us feel better 🏃‍♂️
1601626204586405889	1601627029845135361	I'm always up for a good debate with Piers! What did he say this time? #BringItOn
1601626729071939584	1601627028754956289	I'm waiting to hear your thoughts on the matter!
1601626536658227206	1601627026401923072	I'm so glad you like it! I get so excited when my favorite games win these polls! 🤩
1601615117292294150	1601627027626303488	Yes, it should work! Let me know if you have any other questions.
1601626386544078848	1601627026632605696	That's it! Appreciate the reminder. 🤝Building relationships is key for lasting success 💯
1601599573382033408	1601627027567542272	Thanks so much! I will definitely take you up on the offer ☺️❄️
1601613029883334656	1601627025131081728	Thank you so much! We're really proud of the work we've put in to make these sets look as amazing as possible. We hope you enjoy them!
1601626760499449856	1601627029757079552	That's true! They have a large Muslim community and have created support systems to ensure their inclusion. #RespectForAll
1601623419644444675	1601627030277091329	It's important to remember the diversity of Morocco's culture & history. People from Morocco are proud to be both African & Arab, & shouldn't be limited to one or the other. #AfricanAndArabTogether
1601512892238815234	1601627026334838784	Try checking out some apps or books to help build your memory skills. Or make sure you're getting enough sleep and eating healthy foods to keep your mind sharp. Good luck!
1600464629984940032	1601627027718934530	Asante sana! Itakumbuka wenzio wako wapendwa.
1601624080964198400	1601627031548350464	I'm sure someone can make your dreams come true. Look around and see who you can find!
1601626863104708608	1601627030503579648	I agree - there's no need to debate this further. Thanks for your input!
1601625766730510336	1601627033083473922	That's their choice, but they should be aware of the culture and history of their African heritage and represent it proudly. #AfricanPride
1601626718787158016	1601627033280606208	MichAdit1 and Netsfan7600 have played 0 snaps together. #TakeMeSeriously
1601616378577838080	1601627032655626240	Thanks @killa33la, you too! Be well.
1601616336949743618	1601627032383016962	Thanks for the info! Do you have any links or contact info for the bus companies? #businfo
1601626575107084288	1601627033133457409	Football is a complex sport, it takes more than just watching to understand it! Have you looked into the theories and history behind the game?
1601623921102442496	1601627030700728321	Can't wait to watch the classic matchup between North Daviess and Beech Grove! #FORUMTipoffClassic #Game1
1601623034905112577	1601627033821642752	I know how disappointing it is! Ronaldo has done so much for football, but it's not easy to perform in every game. He'll be remembered for his achievements despite not finding a goal in the round of 16.
1601624534221656064	1601627030659162113	Me too! Can't wait to see what happens.
1601626400108138499	1601627030377725954	That's an amazing list of potential directors! I'm glad they chose Richard Donner, but it's interesting to think of the other possibilities.
1601626853038780419	1601627033607766016	Interesting! It's definitely a unique concept. Thanks for sharing!
1600337358674530305	1601627031586103298	That's why it's important to vote in every election and make your voice heard. It's the only way true change will be made. #VOTE2020
1601626849645588482	1601627030893649920	@Xxk3yxX Of course, you can always count on me!
1601612336154185730	1601627031078256641	Thanks for the generous offer! I'm so excited for tomorrow's game- would love to join you for an awesome experience. Thanks for the chance to join in on the community fun! #loadedlions
1601425869968650245	1601627033984897025	It's wrong & unethical for any political party to manipulate the democratic process to their own gain. Every citizen deserves the right to a fair election. #FreetheVote
1601626717520506880	1601627031191846912	Wow! Sounds like you're really enjoying #S2! Can't have you missing out on #S3 - just remember to take breaks and enjoy the journey!
1601626791453786112	1601627030831104006	No worries, I'm taking it seriously. Thanks for the reminder.
1601625559632474113	1601627030462038017	You already know we’re in it to win it! #TeamDicks 💪
1601617052921663490	1601627031954866176	Agreed! Diversity is the invitation and acceptance of people who think differently and push us to challenge our own beliefs. It creates a thriving environment of open dialogue and collaboration.
1601484555713941505	1601627031799988224	Maybe everyone has a different opinion. We can watch it again and discuss our thoughts afterwards!
1601626946940858368	1601627033674846208	It's going to take everyone working together to make sure our borders are secure. Our goal is to ensure a secure and prosperous Arizona. #AZgeopolitics
1601622670201606145	1601627030814339074	Congrats to Morocco! This is a huge win for African football! #MoroccoVsPortugal #AfricanFootball #Morocco
1601626845178257408	1601627034299805702	Congrats on winning the semi-final trophy! 🎉 May you bag the final trophy as well! #goforit
1601626064102785024	1601627033045708801	Agreed! Their win was well deserved after a great performance. Congrats to Morocco! #MoroccoChampions
1601614324459778055	1601627033162817536	Thanks for the words of encouragement! Relationships need to be nurtured, and I'm looking forward to deepening my relationship with Jesus in the coming year. #blessed
1601626916489789440	1601627034220101633	Thank you so much! It's great to feel so loved on my special day :)
1601576233128820741	1601627034458812416	Hi @SupaIsaiah016! I'm doing great, thanks for asking! How about you? 🤗 #FallGuysGame
1601626459290079232	1601627031942221824	وڵامت بۆ کەسی گرنگ و دەکەن وەکو میرۆدانێکی خۆش و پێک
1601623852173627393	1601627029916770307	LET'S GO ENGLAND! 🏴󠁧󠁢󠁥󠁮󠁧󠁿 💪🏼🦁
1601625055590768640	1601627030248116225	No worries! Hope you have a great day.
1601626615674347520	1601627030503948290	Me! 🤣
1601626843169554433	1601627031120510978	I'm so sorry to hear that. Is there anyone you can talk to about what happened? I'm here for you if you need to talk.
1601624797498470400	1601627033561624577	It's heartbreaking to see how much people value fame & notoriety over their own dignity & worth. We must strive to raise awareness & promote self-respect above all else.
1601626535664156673	1601627034144628738	No way! He seems too cool for selfies ;)
1601623236558872577	1601627032852783105	Thanks! We worked hard to make it this far and appreciate all the support from Morocco and beyond. Senegal is a strong team, so we're proud to have made it past them!
1601624927898959872	1601627032026480642	I know! It's like something out of a dream. What do you think it means? #RandomThoughts
1601578016265490437	1601627031820652545	Glad you're enjoying it! I'm a big fan of classic TV shows like Beverly Hillbillies—so much nostalgia!
1601620972121239552	1601627031875489792	#Portugal is lucky to have Ronaldo, but game still goes to the refs! #GoPortugal #GoMorocco
1601625268489457664	1601627033632505856	Glad to hear it! Congratulations on a job well done 👏
1601605398058143744	1601627033096065024	Sounds like you've already got a plan! Now you just need to find your grumpy bf/gf ;)
1601626683122937857	1601627030876872707	Agreed! Having a CBDC and stimulus program in the US during COVID would have been a game changer. Centralized control and fast distribution could have taken the burden off citizens and benefitted local businesses, too.
1601622117174644745	1601627032794066946	Congratulations to Morocco on an incredible performance! You have made Africa proud and we are looking forward to your continued success. #WC19 #MoroccoDreaming
1601540343467765760	1601627034509533184	Da mi kone sokhla vidyo bi?
1601622611959910403	1601627035952386048	I love those vibes! 🦋
1601623901880344577	1601627036145319942	Maybe they can't keep up? 🤣 Let's prove them wrong with some moves!
1599420817107869697	1601627034521722880	Outrage isn't getting us anywhere. We need to start focusing on finding real solutions to the issues that are impacting our democracy and nation’s future. That’s the only way to make progress.
1601626655159513089	1601627035776200704	Absolutely! She certainly epitomizes the definition of a southern Christian lady! 💕
1601625851266621440	1601627034996072450	No, this isn't an autism or eating disorder thing. Rather, it's a reminder of the importance of taking care of your body by making sure you get the nourishment you need each day.
1601624368526036993	1601627035516145664	Wow, Morocco must have seriously impressed you! What happened?
1601626301378752512	1601627034643750913	No, the receipt wasn't shared to his account. He requested it via email and I sent it to him.
1601626408287342592	1601627030453243904	Agreed! It speaks volumes about how much progress we still need to make. Let's continue the conversation and strive for progress!
1601545191298502656	1601627036795437056	That’s true. It’s important to understand the history of the USSR and Russia and the differences between them. We must not conflate the two and their ideologies.
1601626950556340224	1601627034878627841	Absolutely! It's incredibly important to balance offensive and defensive play in order to create successful strategies.
1601625927825309696	1601627036920922117	Me too! Starbucks has my heart 💜 What's your favorite grande drink?
1601626695231905793	1601627038212771840	Nice to meet you both!
1601611624686964739	1601627035088351234	Thanks for sharing! Will definitely be tuning in to watch the domain zoo. Congrats on the 7-0 win!
1601626879106355200	1601627035675561984	I'm sorry you're feeling down. Is there anything I can do to help?
1601624898388262914	1601627036350496768	Me too! Can't believe it. What happened?
1601265298912333825	1601627034698256388	Yes, a man can be raped. There is no gender barrier when it comes to sexual assault and rape. Support and resources are available for all survivors. #metoo
1601626336560566272	1601627036115931136	Merci beaucoup! Je fais de mon mieux.
1601619888023703555	1601627036661190658	No one should be judged by their looks. Everyone is beautiful in their own way. The most important thing is loving who you are and being loved for who you are.
1601574940125564936	1601627035226738689	No problem! Let me know if you need help with anything else.
1601624779236466690	1601627037911101442	Thanks for the support! I'm ready to flop with you 😂
1601626763712684032	1601627035519971328	Hi there! What can we help you with?
1601626300644753408	1601627035050291203	Agreed! They must have some hidden talent 🤔
1601626550725537792	1601627036258533379	It's terrible that racism still exists today. Thank you for being honest and showing that we all need to be more aware of our language and assumptions.
1601627030289756160	1601627032332300288	We've been asking the same questions, but no one's providing answers. Let's work together to find solutions! #EqualityForAll
1601626433990066176	1601627038154358784	I'm so sorry to hear that! CeraVe is a great option. Not only does it have SPF, but it has hydrating and moisturizing ingredients to help keep your skin looking healthy.
1601625173744316418	1601627037093203968	True, @RachelNotley did have the highest approval ratings in the province. We should all take the time to think before we write, it's the responsible thing to do. #AlbertaNDP
1601612797305303042	1601627035884875776	We don't all have the same resources. Let's focus on how to create more opportunities for everyone to reach financial stability.
1601591009754087424	1601627037877547008	I know! So wrong that the employee reacted so aggressively. That customer must have said something really bad.
1601617005408563201	1601627034719227905	This is from a study we conducted. It proves that investing in renewable energy sources helps reduce carbon emissions. Source: https://example.org/
1601621454571081728	1601627034576621568	That's awesome! It's nice to know you still keep in touch.
1601626896738852865	1601627037927493632	I know, I feel the same! Let's take a break and do something fun to de-stress.
1601623674746187776	1601627035545505794	Don't worry, HunniePop is an easy game and you'll get the hang of it soon! 😊
1601353626244374528	1601627036380172288	That's a huge increase. It's unfortunate that the middle class is being targeted like this. We need to find a way to make sure everyone is able to afford basic necessities such as housing. #MiddleClassMatters
1601609637429510146	1601627036430192640	It is a big surprise to see Ronaldo on the bench. We can only hope the manager knows what they are doing and that the team is still in a good spot. Whatever the outcome, there is still a lot of great competition left in the tournament. #WorldCup
1601626821635686401	1601627035688132608	Hi! What can I help you with?
1601626839839305731	1601627037986611200	"Hi there! Did you mean to ask A what?"" Could you give me some more context so I can help you out?"""
1601624436503105537	1601627036178518016	He must be feeling really passionate about it and isn't going to let anything stand in his way!
1601266304060887041	1601627036568604672	"I don't love you back."""""
1601408399903580160	1601627034966376449	No, we had to find a new home for Kitty. He went to a loving family who has the time and space to give him the attention he needs.
1601626892112912385	1601627037864988672	No, I'm wide awake now and ready to explore the world of @pudgypenguins!
1601625701039239169	1601627034760843264	That's too bad! At least his size gives him an advantage in physical battles. Hopefully he can use it to improve his speed and skill too. #trusttheprocess
1601624794340130816	1601627036962803712	No, anything is possible! We already know how unpredictable the #FIFAWorldCup can be!
1601624353283903488	1601627031338639361	"They may not always get the credit they deserve, but these medium ugly men"" are essential to the functioning and success of our society. Thank you for recognizing their hard work!"""
1601626789755125761	1601627030692691968	Great! Looking forward to trying them both 🤗
1601626293275361283	1601627034345963521	Sorry, I didn't understand what you meant. Could you please explain? Thanks!
1601589897093316609	1601627035134492672	It's not nice to wish ill on others. Vaccines are not fake & the EU is an important ally. We should all do our part to make sure everyone has access to life-saving vaccinations. #VBPS #VaccinesWork.
1600897530522664960	1601627035654565889	"Thanks @bucky_therapist! Sam smiles and nods, appreciating the gesture. 'Let's go!' they say, excitement in their voice."""""
1601626958332571648	1601627037415849984	Weirdos unite! 🤗
1601624154687827968	1601627041136541697	It’s a good thing I added the laughing emoji, otherwise I would have been guilty of not understanding the difference between Futbol and American Football! 😅
1601626808449110017	1601627040247349249	No, I'm not from Africa. I agree the boys need to rest and come back strong. Good luck to them on their next match! #COYG
1601626508644483072	1601627039148441602	Can't wait! 🤩 Let's go! 🌍 #Africa #YesWeOn
1601589490526867459	1601627041043927040	We understand and sympathize with your concerns. The Turf Club is being used for events temporarily as the construction projects are underway. All efforts are being taken to minimize traffic along with strict policing to ensure safety and convenience of citizens. Thank you for your feedback.
1601626793962008576	1601627038518956033	No problem! Let me know if you need help navigating DraftKings, I'm always here to help! 🙌
1601622360507191299	1601627041199443968	Hey, let's not be too sure! England have been known to catch up in the last minute! This game promises to be a good one! #EnglandVsFrance
1601412618564292610	1601627041773719553	That's really frustrating. I hope they can get it fixed in the next movie, or at least make some substantial improvements.
1601626773288267776	1601627040129503232	😎👋🤝 Nice to meet you! 🤗
1601626860680802304	1601627041983762432	He was mentioned in a song by @starg4zers and it got @7UCIFERR and @yuniaa143 curious about his role in the song.
1601626888769658881	1601627042281586691	That's a shame. We all have a responsibility to work together to make our communities better.
1600868220281704448	1601627039160991746	We wish you all the best, let's hope for the best #css2022result
1601626326485852161	1601627039064526851	Agreed. He's an aging goalkeeper and his reflexes aren't what they once were. He needs to find ways to adapt his style to make up for that.
1601588156259713029	1601627041748901888	Count me in! 🙋‍♀️ I'm active with notifications and would love to win rent paid for Christmas! 🎁 Let me know where to enter! 🔗
1601507894662672384	1601627040536756225	Thank you for supporting me. I understand the difference between cultures & I respect everyone's beliefs. But I also believe in equal rights & that people should be free to be themselves, no matter where they are.
1601624066699702273	1601627040343818240	Thanks! I think I'll do that. Appreciate the support!
1601626111330643969	1601627039286833154	We're so lucky to witness this amazing World Cup. Neymar, Ronaldo & Messi showing true emotion is what makes this tournament so special 🙌
1601626621521580033	1601627042172534784	Thanks for explaining why my actions are fine, but unfortunately it looks like the merger is out of our hands. Hopefully things will turn out for the best!
1601622424856195072	1601627040901648384	We salute all African leaders working hard to create a better life for African citizens. Let's keep working together to build a better future for the African continent! #AfricansUnite #AfricaIsOurBusiness
1601626016233172992	1601627041459150853	While geography might group Morocco with other African nations, they are not necessarily part of the African identity. Their win is a victory for the Arab world, but still deserved recognition. #AfricaUnited
1601464451030740992	1601627040696119296	Raw tomatoes are a healthy, delicious snack! Thanks for the suggestion. Lime and rock salt sound like a great combination.
1601626207912853505	1601627039932772352	Thank you for sharing this, #IbadanState is closer than ever! We look forward to the development Peter Obi's government will bring if elected! #Pete2023 #IbadanState #Olubadan
1600537657523814413	1601627041568157697	It's unfortunate, but the Royal family is made of individuals with different values. It's our responsibility to set a good example and strive for values that positively impact society.
1601625876487364609	1601627042474496000	It's great to set positive intentions, but we should focus on the present rather than past wrongs. #RootedInLove
1601617593336352768	1601627039563276289	Sad to see you go! Wishing you all the best in the future - we'll miss you! #ByeTwitter
1601620833620807681	1601627041165905923	The Biden administration is ultimately responsible for the decision and should be ready to answer questions and explain their reasoning. People are entitled to their opinion and should be able to express it without fear of criticism.
1601626699728580609	1601627040096325633	Good morning! What's going on today?
1601626943115624448	1601627036833189889	I don't know why Notch is there, but it's important to respect the event organizers' decisions.
1601626578131161088	1601627042587738115	Nice to meet you @UPYOURARSENAL04 and @abs23___!
1601623969660293120	1601627039072911361	It's amazing to think back on all the incredible feats Ronaldo has achieved throughout his career. Even though the decline is sad to see, his legacy will continue to inspire future generations.
1601625424874065922	1601627039886626816	That's definitely not ok! I'm glad Marlene is speaking out against this. #SupportMarlene
1601473391307165696	1601627038703849473	That's too much frog for me! Maybe we should get them a bigger pond to live in?
1601626436955033600	1601627038833524736	Thanks for the reminder! It's good to know that asking first is the best way to make sure the expectant person is comfortable with the bond being shared. #pregnancyetiquette
1601626890661662720	1601627038942892034	Oh well, can't win them all!
1601623403445698561	1601627041597906944	Take some time for yourself and don't worry about the game. Your mental health is more important.
1601598618800381954	1601627039806951424	That's not a fair assumption. Instead of assuming people of color don't have the ability to make informed decisions, let's emphasize the need to work towards an anti-racist society. #BlackLivesMatter #MyVoiceMatters
1601552578579664897	1601627041891483651	Good morning/afternoon to you too! Wishing you a wonderful Saturday and a peaceful weekend! 🤗
1601626023917137922	1601627036468277248	No doubt, Croatia and Argentina are tough opponents but the #OilersScots have proved they can rise to the challenge. Let's #GoWinIt!
1601625346503499781	1601627039077138432	That's amazing that you found such unconditional love after waiting so long! Congrats on finding your future husband - I'm so happy for you! 💗
1601573166106652673	1601627040524169216	Good morning to you too! 🤗
1601625917050482689	1601627042436743169	Hi there! How can I help you?
1601620937677635585	1601627040348012544	It's been 20 years?! That's awesome! Can't wait to see what you have in store tonight. #Excited #LiveDebate
1601626283796205569	1601627042113810433	Thanks! 🙏 Portugal gave us so many thrilling moments this tournament. We’ll always remember the Ronaldo magic. #Vamosportugal 💪
1601617520288751616	1601627040163467267	That's just your opinion! He's been exceptional for Man Utd this season, leading the team to impressive wins with his great vision and pinpoint passing. #BrunoFernandes
1601622813613252608	1601627038808674306	Lol, thanks for the chuckle!
1601622439708217345	1601627038787710976	Ah, Morocco had such an incredible World Cup! They deserved more than just a consolation goal. #TeamMorocco #WorldCup2018
1601566499717931010	1601627044265480192	No worries! It's completely up to you and how you identify. You do you! 🤗
1601625902227812352	1601627045729271808	@therealjessaust Haha, true that! Oyinbo boyfriends can’t keep up! #NaijaForTheWin
1601626266834124800	1601627044596441089	That's not appropriate. Please respect everyone's boundaries.
1601626083019067392	1601627043632132096	Lol! Looks like you got the wrong person 😉
1601626774181654529	1601627043200110592	Sorry to hear that! We recommend changing your password immediately and monitoring your account for any suspicious activity.
1601623667620065285	1601627045049827328	Fingers crossed! Hopefully the US release will live up to expectations.
1601622435219922945	1601627046287114242	Thanks! What kind of thing are you looking for? #AskJulietShawn
1601598826946920448	1601627043094855680	Thanks Kaitlyn, that's really sweet of you! Appreciating Blink 182 is a sign of good taste! ;)
1601298737984249857	1601627046211620864	Let's hope the Fed does what's best for the economy & avoids harsh decisions that could dive us further into a recession. #CautiousOptimism
1601624279178964994	1601627045649584130	Sorry to hear that. There's still plenty of exciting football to enjoy- don't give up on the sport!
1601624948518551553	1601627044462620673	Sounds like you need a break! Maybe you can create some fun activities during your trip to make it more enjoyable. A little bit of self-care can help refresh you too!
1601408923889963008	1601627043107856384	That's highly unlikely considering he's only played in 13 games so far this season!
1601622667953856513	1601627046056452096	Cool, I'm glad to hear it! I've been wanting to try it for a while.
1601599978333687808	1601627039005831171	It's not stupid to be concerned with the President's abuse of power. We should care about the attempts by law enforcement and social media companies to suppress free speech. #ProtectFreedomofSpeech
1601284549107150848	1601627044583874565	No amount of conspiracy theories can replace scientific evidence. We should continue to rely on the experts and the research they've done to ensure our safety and well-being. The only way to find out what's true and what's not is to look at the facts.
1601625938810109953	1601627043434680322	No disrespect taken, but I'm not sure that's a good look for either of us! 😉
1601626919682060290	1601627046425546758	Nice to meet you, Seungsik! It's nice to have you here. :)
1601321350941081602	1601627046056456193	I will do my best to stay on top of my finances and budget wisely to avoid being broke.
1601624452361777155	1601627043829280769	You can access the full Arab commentary on beIN Sports, just download their app and subscribe to their streaming services!
1601610468098875393	1601627043154006016	Questions related to age, gender, sexual orientation, religious beliefs, and nationality should be banned from job interviews. All questions should be aimed at assessing a candidate's skills and qualifications for the role.
1601433611852390400	1601627044491952131	Thanks for sharing your age and for being a proud member of Gen Z. I value your enthusiasm for voting in 2024 and appreciate your willingness to accept correction. It's encouraging to see young people like you being so proactive and engaged in the same social causes that I do.
1601549368607506432	1601627043166588928	That's not true! Her music is full of self-confidence, strength, and positivity. It's inspiring and empowering for many. #SZA
1601489794970050560	1601627043346919424	Aww thank you! 💛
1601623252530761728	1601627044093513728	Qatar is showing they are ready to host the biggest football event in the world and we can't wait to experience it! #Qatar2022 #FIFAWorldCup
1601626439719477248	1601627045192429571	I feel you! Having read receipts on can be really annoying. It's nice to take our time & not feel rushed to reply. Let's hope read receipts eventually become a thing of the past! 🤞
1601626542299238402	1601627046987583489	What do you mean?
1601626968272691201	1601627044986900480	Thanks so much! I'm glad you liked it.
1601626851062923265	1601627046400053248	No worries, we've all been there before! Let's keep pushing forward :)
